0 63.92
0.00050159 63.952
0.0010032 63.984
0.0015048 64.017
0.0020064 64.051
0.0025079 64.085
0.0030095 64.12
0.0035111 64.155
0.0040127 64.191
0.0045143 64.228
0.0050159 64.265
0.0055175 64.302
0.0060191 64.341
0.0065207 64.379
0.0070223 64.419
0.0075238 64.459
0.0080254 64.499
0.0090286 64.582
0.010032 64.666
0.011035 64.753
0.012038 64.843
0.013041 64.934
0.014045 65.027
0.015048 65.123
0.016051 65.221
0.018057 65.422
0.020064 65.632
0.02207 65.851
0.024076 66.077
0.026083 66.311
0.028089 66.553
0.030095 66.802
0.032102 67.059
0.034108 67.323
0.036114 67.594
0.038121 67.872
0.040127 68.157
0.042134 68.448
0.04414 68.746
0.046146 69.051
0.048153 69.361
0.050159 69.677
0.052165 70
0.054172 70.327
0.056178 70.661
0.058184 70.999
0.060191 71.343
0.062197 71.691
0.064203 72.045
0.068216 72.765
0.072229 73.502
0.076242 74.254
0.080254 75.019
0.084267 75.797
0.08828 76.585
0.092292 77.382
0.096305 78.186
0.10032 78.996
0.10433 79.81
0.10834 80.627
0.11236 81.445
0.11637 82.261
0.12038 83.076
0.12439 83.886
0.12841 84.691
0.13643 86.279
0.14446 87.826
0.15248 89.32
0.16051 90.75
0.16853 92.103
0.17656 93.369
0.18458 94.534
0.19261 95.589
0.20064 96.54
0.20866 97.35
0.21669 98.028
0.22471 98.566
0.23274 98.957
0.24076 99.195
0.24879 99.272
0.25681 99.185
0.26367 98.997
0.27053 98.671
0.27739 98.224
0.28425 97.656
0.2911 96.968
0.29796 96.159
0.30482 95.232
0.31168 94.187
0.31475 93.711
0.31782 93.231
0.3209 92.767
0.32397 92.325
0.32704 91.911
0.33011 91.53
0.33319 91.189
0.33626 90.895
0.3378 90.761
0.33933 90.632
0.34087 90.504
0.34241 90.378
0.34394 90.252
0.34548 90.125
0.34702 89.997
0.34855 89.866
0.35009 89.734
0.35162 89.601
0.35316 89.468
0.3547 89.334
0.35623 89.2
0.35777 89.067
0.35931 88.935
0.36084 88.803
0.36392 88.541
0.36699 88.28
0.37006 88.02
0.37313 87.761
0.37621 87.502
0.37928 87.244
0.38235 86.987
0.38543 86.731
0.39157 86.22
0.39772 85.713
0.40386 85.209
0.41001 84.707
0.41616 84.209
0.4223 83.713
0.42845 83.22
0.43459 82.731
0.44501 81.907
0.45543 81.091
0.46584 80.284
0.47626 79.485
0.48668 78.694
0.49709 77.91
0.50751 77.135
0.51793 76.367
0.52834 75.606
0.53876 74.854
0.54918 74.108
0.55959 73.371
0.57001 72.64
0.58043 71.917
0.59084 71.201
0.60126 70.493
0.61168 69.79
0.62209 69.096
0.63251 68.408
0.64293 67.727
0.65334 67.053
0.66376 66.385
0.67418 65.724
0.68459 65.07
0.69501 64.422
0.70543 63.781
0.71584 63.146
0.72626 62.518
0.73668 61.895
0.74709 61.279
0.75751 60.669
0.76793 60.065
0.7761 59.595
0.78428 59.129
0.79245 58.667
0.80063 58.208
0.80881 57.753
0.81698 57.301
0.82516 56.853
0.83333 56.408
