0 96
0.00049858 96.095
0.00099715 96.191
0.0014957 96.287
0.0019943 96.384
0.0024929 96.481
0.0029915 96.579
0.00349 96.678
0.0039886 96.777
0.0049858 96.976
0.0059829 97.178
0.0069801 97.382
0.0079772 97.588
0.0089744 97.797
0.0099715 98.007
0.010969 98.219
0.011966 98.434
0.01396 98.868
0.015954 99.31
0.017949 99.76
0.019943 100.22
0.021937 100.68
0.023932 101.15
0.025926 101.63
0.02792 102.12
0.031909 103.1
0.035897 104.11
0.039886 105.15
0.043875 106.2
0.047863 107.27
0.051852 108.35
0.05584 109.45
0.059829 110.56
0.067806 112.82
0.075784 115.09
0.083761 117.38
0.091738 119.66
0.099715 121.92
0.10769 124.13
0.11567 126.3
0.12365 128.4
0.13406 131.01
0.14448 133.44
0.1549 135.68
0.16531 137.68
0.17573 139.43
0.18615 140.9
0.19656 142.07
0.20698 142.92
0.2174 143.45
0.22781 143.63
0.23823 143.46
0.24865 142.93
0.25906 142.05
0.26948 140.82
0.2799 139.25
0.29031 137.33
0.29552 136.25
0.30073 135.09
0.30594 133.86
0.31115 132.55
0.31636 131.16
0.32156 129.71
0.32677 128.19
0.33198 126.61
0.33458 125.82
0.33719 125.07
0.33979 124.36
0.3424 123.72
0.345 123.15
0.34761 122.67
0.35021 122.3
0.35281 122.05
0.35542 121.89
0.35802 121.82
0.36063 121.8
0.36323 121.81
0.36583 121.84
0.36844 121.85
0.37104 121.82
0.37365 121.7
0.37495 121.62
0.37625 121.52
0.37755 121.42
0.37886 121.32
0.38016 121.21
0.38146 121.11
0.38276 121.01
0.38406 120.92
0.38537 120.83
0.38667 120.74
0.38797 120.66
0.38927 120.58
0.39057 120.5
0.39188 120.42
0.39318 120.34
0.39448 120.25
0.39578 120.17
0.39708 120.08
0.39839 119.99
0.39969 119.9
0.40099 119.81
0.40229 119.73
0.40359 119.64
0.4049 119.55
0.4062 119.46
0.4075 119.38
0.4088 119.29
0.41011 119.21
0.41141 119.12
0.41271 119.04
0.41401 118.95
0.41531 118.86
0.41792 118.69
0.42052 118.52
0.42313 118.35
0.42573 118.18
0.42833 118.01
0.43094 117.84
0.43354 117.67
0.43615 117.5
0.44136 117.16
0.44656 116.83
0.45177 116.49
0.45698 116.16
0.46219 115.82
0.4674 115.49
0.47261 115.16
0.47781 114.83
0.48823 114.17
0.49865 113.51
0.50906 112.86
0.51948 112.21
0.5299 111.57
0.54031 110.92
0.55073 110.29
0.56115 109.65
0.57156 109.02
0.58198 108.4
0.5924 107.77
0.60281 107.16
0.61323 106.54
0.62365 105.93
0.63406 105.32
0.64448 104.71
0.6549 104.11
0.66531 103.51
0.67573 102.92
0.68615 102.33
0.69656 101.74
0.70698 101.16
0.7174 100.58
0.72781 99.998
0.73823 99.423
0.74865 98.852
0.75906 98.284
0.76948 97.72
0.7799 97.158
0.79031 96.6
0.80073 96.045
0.81115 95.494
0.81392 95.347
0.81669 95.201
0.81947 95.055
0.82224 94.91
0.82501 94.764
0.82779 94.619
0.83056 94.474
0.83333 94.329
