0 80
0.00084818 80.08
0.0016964 80.162
0.0025445 80.245
0.0033927 80.33
0.0042409 80.417
0.0050891 80.506
0.0059373 80.596
0.0067854 80.688
0.0084818 80.877
0.010178 81.073
0.011875 81.275
0.013571 81.484
0.015267 81.699
0.016964 81.921
0.01866 82.148
0.020356 82.382
0.023749 82.868
0.027142 83.377
0.030535 83.908
0.033927 84.461
0.03732 85.035
0.040713 85.629
0.044105 86.242
0.047498 86.873
0.054284 88.186
0.061069 89.56
0.067854 90.986
0.07464 92.458
0.081425 93.967
0.088211 95.504
0.094996 97.061
0.10178 98.63
0.1122 101.04
0.12262 103.43
0.13303 105.76
0.14345 108
0.15387 110.13
0.16428 112.11
0.1747 113.93
0.18512 115.55
0.19553 116.95
0.20595 118.12
0.21637 119.03
0.22678 119.66
0.2372 120.01
0.24762 120.06
0.25803 119.81
0.26845 119.25
0.27366 118.85
0.27887 118.38
0.28407 117.83
0.28928 117.2
0.29449 116.5
0.2997 115.72
0.30491 114.86
0.31012 113.93
0.31532 112.98
0.32053 111.98
0.32574 110.97
0.33095 109.98
0.33616 109.05
0.34137 108.2
0.34657 107.48
0.35178 106.94
0.35439 106.71
0.35699 106.52
0.35959 106.34
0.3622 106.16
0.3648 105.99
0.36741 105.82
0.37001 105.64
0.37262 105.43
0.37522 105.22
0.37782 104.99
0.38043 104.76
0.38303 104.52
0.38564 104.28
0.38824 104.04
0.39084 103.81
0.39345 103.58
0.39605 103.37
0.39866 103.16
0.40126 102.95
0.40387 102.75
0.40647 102.55
0.40907 102.35
0.41168 102.15
0.41428 101.94
0.41689 101.74
0.41949 101.53
0.42209 101.31
0.4247 101.1
0.4273 100.89
0.42991 100.67
0.43251 100.46
0.43512 100.25
0.43772 100.04
0.44032 99.838
0.44293 99.632
0.44553 99.426
0.44814 99.221
0.45074 99.016
0.45334 98.812
0.45595 98.608
0.46116 98.202
0.46637 97.797
0.47157 97.393
0.47678 96.991
0.48199 96.591
0.4872 96.193
0.49241 95.796
0.49762 95.401
0.50803 94.616
0.51845 93.837
0.52887 93.065
0.53928 92.299
0.5497 91.539
0.56012 90.786
0.57053 90.038
0.58095 89.297
0.59137 88.562
0.60178 87.834
0.6122 87.111
0.62262 86.394
0.63303 85.683
0.64345 84.977
0.65387 84.278
0.66428 83.584
0.6747 82.896
0.68512 82.214
0.69553 81.537
0.70595 80.866
0.71637 80.201
0.72678 79.541
0.7372 78.886
0.74762 78.237
0.75833 77.575
0.76904 76.918
0.77976 76.267
0.79047 75.621
0.80119 74.981
0.8119 74.346
0.82262 73.717
0.83333 73.093
