0 80
0.00048927 79.961
0.00097853 79.923
0.0014678 79.886
0.0019571 79.85
0.0024463 79.814
0.0029356 79.78
0.0034249 79.747
0.0039141 79.715
0.0044034 79.683
0.0048927 79.653
0.0053819 79.624
0.0058712 79.595
0.0063605 79.568
0.0068497 79.541
0.007339 79.515
0.0078282 79.491
0.0088068 79.444
0.0097853 79.402
0.010764 79.363
0.011742 79.328
0.012721 79.297
0.013699 79.269
0.014678 79.246
0.015656 79.226
0.017614 79.197
0.019571 79.184
0.021528 79.185
0.023485 79.201
0.025442 79.232
0.027399 79.277
0.029356 79.337
0.031313 79.411
0.035227 79.601
0.039141 79.848
0.043055 80.15
0.046969 80.507
0.050884 80.916
0.054798 81.377
0.058712 81.889
0.062626 82.451
0.066149 82.996
0.069671 83.581
0.073194 84.201
0.076717 84.858
0.08024 85.548
0.083762 86.272
0.087285 87.028
0.090808 87.815
0.093978 88.546
0.097149 89.302
0.10032 90.08
0.10349 90.878
0.10666 91.696
0.10983 92.533
0.113 93.387
0.11617 94.258
0.11934 95.142
0.12251 96.043
0.12568 96.957
0.12885 97.882
0.13202 98.819
0.13519 99.765
0.13836 100.72
0.14153 101.68
0.14439 102.55
0.14724 103.43
0.15009 104.31
0.15295 105.19
0.1558 106.07
0.15866 106.96
0.16151 107.84
0.16436 108.72
0.16722 109.6
0.17007 110.48
0.17292 111.36
0.17578 112.23
0.17863 113.09
0.18148 113.95
0.18434 114.8
0.18719 115.65
0.19004 116.48
0.1929 117.31
0.19575 118.12
0.1986 118.93
0.20146 119.72
0.20431 120.5
0.20716 121.27
0.21002 122.02
0.21572 123.49
0.22143 124.88
0.22714 126.2
0.23284 127.45
0.23855 128.62
0.24426 129.7
0.24996 130.68
0.25567 131.57
0.26138 132.37
0.26708 133.05
0.27279 133.63
0.2785 134.1
0.2842 134.45
0.28991 134.69
0.29562 134.8
0.30132 134.8
0.30418 134.75
0.30703 134.67
0.30989 134.56
0.31274 134.42
0.31559 134.25
0.31845 134.04
0.3213 133.81
0.32415 133.54
0.32701 133.26
0.32986 132.94
0.33271 132.61
0.33557 132.26
0.33842 131.9
0.34127 131.52
0.34413 131.15
0.34698 130.77
0.34983 130.39
0.35269 130.01
0.35554 129.63
0.35839 129.24
0.36125 128.86
0.3641 128.48
0.36695 128.11
0.36981 127.74
0.37266 127.37
0.37551 127
0.37837 126.64
0.38122 126.28
0.38407 125.93
0.38693 125.57
0.38978 125.21
0.39263 124.86
0.39834 124.14
0.40405 123.42
0.40975 122.72
0.41546 122.01
0.42117 121.31
0.42687 120.61
0.43258 119.92
0.43829 119.23
0.4487 117.98
0.45912 116.75
0.46954 115.52
0.47995 114.31
0.49037 113.12
0.50079 111.93
0.5112 110.76
0.52162 109.6
0.53204 108.45
0.54245 107.32
0.55287 106.2
0.56329 105.09
0.5737 103.99
0.58412 102.9
0.59454 101.82
0.60495 100.75
0.61537 99.699
0.62579 98.656
0.6362 97.623
0.64662 96.602
0.65704 95.591
0.66745 94.59
0.67787 93.6
0.68829 92.621
0.6987 91.651
0.70912 90.692
0.71954 89.743
0.72995 88.804
0.74037 87.875
0.75079 86.955
0.7612 86.045
0.77162 85.145
0.77934 84.484
0.78705 83.828
0.79476 83.178
0.80248 82.532
0.81019 81.892
0.81791 81.256
0.82562 80.626
0.83333 80
